#Fichier contenant sur chaque ligne : Latitude en degré, Longitude en degré, Altitude en mètre, Temps en secondes, Cap en degré
43.112085978556486,5.971603974069751,292.0,292.0,60.0
43.112118767869916,5.971681770455418,293.0,293.0,60.0
43.11215155716578,5.971759566841083,294.0,294.0,60.0
43.11218434644408,5.971837363226749,295.0,295.0,60.0
43.11221713570481,5.971915159612414,296.0,296.0,60.0
43.11224992494798,5.971992955998079,297.0,297.0,60.0
43.11228271417358,5.972070752383746,298.0,298.0,60.0
43.11231550338161,5.972148548769411,299.0,299.0,60.0
43.112348292572065,5.972226345155076,300.0,300.0,60.0
43.112381081744964,5.972304141540741,301.0,301.0,60.0
43.11241387090029,5.972381937926407,302.0,302.0,60.0
43.11244666003806,5.972459734312072,303.0,303.0,60.0
43.11247944915825,5.972537530697738,304.0,304.0,60.0
43.112512238260884,5.972615327083404,305.0,305.0,60.0
43.11254502734594,5.972693123469069,306.0,306.0,60.0
43.11257781641343,5.972770919854734,307.0,307.0,60.0
43.11261060546336,5.9728487162404,308.0,308.0,60.0
43.11264339449572,5.972926512626066,309.0,309.0,60.0
43.11267618351051,5.973004309011732,310.0,310.0,60.0
43.11270897250773,5.973082105397396,311.0,311.0,60.0
43.11274176148739,5.973159901783062,312.0,312.0,60.0
43.11277455044948,5.973237698168728,313.0,313.0,60.0
43.112807339394,5.973315494554394,314.0,314.0,60.0
43.11284012832096,5.973393290940059,315.0,315.0,60.0
43.11287291723035,5.973471087325724,316.0,316.0,60.0
43.11290570612216,5.97354888371139,317.0,317.0,60.0
43.11293849499642,5.973626680097055,318.0,318.0,60.0
43.112971283853106,5.9737044764827205,319.0,319.0,60.0
43.11300407269223,5.973782272868387,320.0,320.0,60.0
43.11303686151378,5.973860069254052,321.0,321.0,60.0
43.11306965031776,5.973937865639718,322.0,322.0,60.0
43.11310243910419,5.974015662025383,323.0,323.0,60.0
43.11313522787304,5.9740934584110486,324.0,324.0,60.0
43.11316801662432,5.9741712547967145,325.0,325.0,60.0
43.11320080535804,5.9742490511823805,326.0,326.0,60.0
43.11323359407418,5.9743268475680456,327.0,327.0,60.0
43.11326638277277,5.974404643953711,328.0,328.0,60.0
43.11329917145379,5.974482440339377,329.0,329.0,60.0
43.11333196011723,5.9745602367250426,330.0,330.0,60.0
43.11336474876311,5.974638033110708,331.0,331.0,60.0
43.11339753739142,5.974715829496374,332.0,332.0,60.0
43.11343032600217,5.974793625882039,333.0,333.0,60.0
43.11346311459535,5.974871422267704,334.0,334.0,60.0
43.113495903170964,5.974949218653369,335.0,335.0,60.0
43.113528691729016,5.975027015039036,336.0,336.0,60.0
43.11356148026949,5.975104811424702,337.0,337.0,60.0
43.1135942687924,5.975182607810366,338.0,338.0,60.0
43.113627057297734,5.975260404196032,339.0,339.0,60.0
43.11365984578551,5.975338200581697,340.0,340.0,60.0
43.11369263425572,5.975415996967364,341.0,341.0,60.0
43.11372542270837,5.975493793353029,342.0,342.0,60.0
43.11375821114344,5.975571589738694,343.0,343.0,60.0
43.11379099956094,5.97564938612436,344.0,344.0,60.0
43.11382378796089,5.975727182510025,345.0,345.0,60.0
43.11385657634326,5.975804978895692,346.0,346.0,60.0
43.11388936470806,5.975882775281356,347.0,347.0,60.0
43.113922153055306,5.975960571667022,348.0,348.0,60.0
43.113954941384975,5.976038368052688,349.0,349.0,60.0
43.11398772969708,5.976116164438352,350.0,350.0,60.0
43.11402051799161,5.976193960824018,351.0,351.0,60.0
43.11405330626858,5.976271757209684,352.0,352.0,60.0
43.114086094527984,5.97634955359535,353.0,353.0,60.0
43.114118882769816,5.976427349981015,354.0,354.0,60.0
43.11415167099409,5.97650514636668,355.0,355.0,60.0
43.114184459200786,5.976582942752346,356.0,356.0,60.0
43.114217247389924,5.976660739138012,357.0,357.0,60.0
43.11425003556148,5.976738535523677,358.0,358.0,60.0
43.114282823715484,5.976816331909342,359.0,359.0,60.0
43.114315611851914,5.976894128295008,360.0,360.0,60.0
43.11434839997077,5.976971924680673,361.0,361.0,60.0
43.11438118807207,5.977049721066339,362.0,362.0,60.0
43.1144139761558,5.977127517452005,363.0,363.0,60.0
43.11444676422197,5.97720531383767,364.0,364.0,60.0
43.114479552270566,5.977283110223336,365.0,365.0,60.0
43.11451234030159,5.977360906609001,366.0,366.0,60.0
43.11454512831506,5.977438702994666,367.0,367.0,60.0
43.11457791631094,5.977516499380333,368.0,368.0,60.0
43.11461070428927,5.977594295765998,369.0,369.0,60.0
43.11464349225003,5.977672092151663,370.0,370.0,60.0
43.11467628019322,5.977749888537329,371.0,371.0,60.0
43.11470906811885,5.977827684922994,372.0,372.0,60.0
43.1147418560269,5.977905481308661,373.0,373.0,60.0
43.11477464391739,5.977983277694325,374.0,374.0,60.0
43.11480743179031,5.978061074079991,375.0,375.0,60.0
43.11484021964567,5.978138870465656,376.0,376.0,60.0
43.11487300748346,5.9782166668513215,377.0,377.0,60.0
43.11490579530368,5.978294463236988,378.0,378.0,60.0
43.11493858310633,5.978372259622653,379.0,379.0,60.0
43.114971370891425,5.978450056008319,380.0,380.0,60.0
43.11500415865894,5.9785278523939835,381.0,381.0,60.0
43.11503694640889,5.9786056487796495,382.0,382.0,60.0
43.11506973414127,5.9786834451653155,383.0,383.0,60.0
43.115102521856095,5.978761241550981,384.0,384.0,60.0
43.11513530955334,5.9788390379366465,385.0,385.0,60.0
43.11516809723303,5.978916834322312,386.0,386.0,60.0
43.115200884895145,5.9789946307079775,387.0,387.0,60.0
43.11523367253969,5.9790724270936435,388.0,388.0,60.0
43.11526646016667,5.9791502234793095,389.0,389.0,60.0
43.11529924777608,5.9792280198649745,390.0,390.0,60.0
43.11533203536793,5.97930581625064,391.0,391.0,60.0
43.115364822942205,5.979383612636306,392.0,392.0,60.0
43.115397610498924,5.979461409021971,393.0,393.0,60.0
43.11543039803807,5.979539205407637,394.0,394.0,60.0
43.11546318555964,5.979617001793303,395.0,395.0,60.0
43.11549597306365,5.979694798178968,396.0,396.0,60.0
43.1155287605501,5.979772594564633,397.0,397.0,60.0
43.11556154801897,5.979850390950298,398.0,398.0,60.0
43.115594335470284,5.979928187335964,399.0,399.0,60.0
43.11562712290402,5.98000598372163,400.0,400.0,60.0
43.1156599103202,5.980083780107295,401.0,401.0,60.0
43.1156926977188,5.980161576492961,402.0,402.0,60.0
43.115725485099844,5.980239372878626,403.0,403.0,60.0
43.11575827246331,5.980317169264291,404.0,404.0,60.0
43.11579105980922,5.980394965649957,405.0,405.0,60.0
43.115823847137555,5.980472762035623,406.0,406.0,60.0
43.11585663444832,5.980550558421289,407.0,407.0,60.0
43.11588942174153,5.980628354806953,408.0,408.0,60.0
43.11592220901716,5.980706151192619,409.0,409.0,60.0
43.11595499627523,5.980783947578285,410.0,410.0,60.0
43.11598778351573,5.980861743963951,411.0,411.0,60.0
43.11602057073866,5.980939540349617,412.0,412.0,60.0
43.11605335794403,5.981017336735281,413.0,413.0,60.0
43.116086145131824,5.981095133120947,414.0,414.0,60.0
43.11611893230206,5.981172929506612,415.0,415.0,60.0
43.11615171945473,5.981250725892279,416.0,416.0,60.0
43.11618450658982,5.981328522277944,417.0,417.0,60.0
43.11621729370735,5.981406318663609,418.0,418.0,60.0
43.11625008080731,5.981484115049275,419.0,419.0,60.0
43.11628286788971,5.981561911434939,420.0,420.0,60.0
43.11631565495453,5.981639707820606,421.0,421.0,60.0
43.11634844200179,5.981717504206271,422.0,422.0,60.0
43.11638122903148,5.981795300591937,423.0,423.0,60.0
43.11641401604361,5.981873096977602,424.0,424.0,60.0
43.11644680303817,5.981950893363267,425.0,425.0,60.0
43.11647959001516,5.982028689748934,426.0,426.0,60.0
43.11651237697458,5.982106486134599,427.0,427.0,60.0
43.11654516391644,5.982184282520264,428.0,428.0,60.0
43.11657795084073,5.98226207890593,429.0,429.0,60.0
43.11661073774745,5.982339875291595,430.0,430.0,60.0
43.1166435246366,5.982417671677261,431.0,431.0,60.0
43.11667631150819,5.982495468062927,432.0,432.0,60.0
43.116709098362215,5.982573264448592,433.0,433.0,60.0
43.116741885198664,5.982651060834257,434.0,434.0,60.0
43.11677467201755,5.982728857219923,435.0,435.0,60.0
43.11680745881886,5.982806653605588,436.0,436.0,60.0
43.11684024560262,5.982884449991254,437.0,437.0,60.0
43.1168730323688,5.98296224637692,438.0,438.0,60.0
43.11690581911741,5.983040042762585,439.0,439.0,60.0
43.11693860584846,5.9831178391482505,440.0,440.0,60.0
43.11697139256194,5.983195635533916,441.0,441.0,60.0
43.117004179257854,5.9832734319195815,442.0,442.0,60.0
43.11703696593621,5.983351228305248,443.0,443.0,60.0
43.11706975259698,5.9834290246909125,444.0,444.0,60.0
43.1171025392402,5.9835068210765785,445.0,445.0,60.0
43.11713532586584,5.9835846174622445,446.0,446.0,60.0
43.11716811247392,5.983662413847909,447.0,447.0,60.0
43.11720089906442,5.9837402102335755,448.0,448.0,60.0
43.11723368563737,5.983818006619241,449.0,449.0,60.0
43.117266472192746,5.9838958030049065,450.0,450.0,60.0
43.11729925873055,5.983973599390572,451.0,451.0,60.0
43.11733204525079,5.984051395776237,452.0,452.0,60.0
43.11736483175346,5.9841291921619035,453.0,453.0,60.0
43.11739761823856,5.984206988547569,454.0,454.0,60.0
43.117430404706106,5.984284784933235,455.0,455.0,60.0
43.11746319115608,5.984362581318899,456.0,456.0,60.0
43.11749597758848,5.984440377704565,457.0,457.0,60.0
43.11752876400332,5.984518174090231,458.0,458.0,60.0
43.11756155040058,5.984595970475897,459.0,459.0,60.0
43.117594336780286,5.984673766861562,460.0,460.0,60.0
43.11762712314241,5.984751563247227,461.0,461.0,60.0
43.11765990948699,5.984829359632893,462.0,462.0,60.0
43.117692695813986,5.984907156018558,463.0,463.0,60.0
43.11772548212342,5.984984952404224,464.0,464.0,60.0
43.11775826841528,5.98506274878989,465.0,465.0,60.0
43.117791054689576,5.985140545175555,466.0,466.0,60.0
43.11782384094631,5.98521834156122,467.0,467.0,60.0
43.11785662718547,5.985296137946886,468.0,468.0,60.0
43.11788941340707,5.985373934332552,469.0,469.0,60.0
43.11792219961109,5.985451730718218,470.0,470.0,60.0
43.117954985797546,5.985529527103882,471.0,471.0,60.0
43.11798777196644,5.985607323489548,472.0,472.0,60.0
43.11802055811776,5.985685119875213,473.0,473.0,60.0
43.11805334425152,5.985762916260878,474.0,474.0,60.0
43.11808613036772,5.985840712646545,475.0,475.0,60.0
43.11811891646634,5.98591850903221,476.0,476.0,60.0
43.118151702547394,5.985996305417876,477.0,477.0,60.0
43.118184488610886,5.986074101803541,478.0,478.0,60.0
43.1182172746568,5.986151898189206,479.0,479.0,60.0
43.118250060685156,5.986229694574872,480.0,480.0,60.0
43.11828284669594,5.986307490960538,481.0,481.0,60.0
43.11831563268916,5.986385287346204,482.0,482.0,60.0
43.118348418664816,5.986463083731868,483.0,483.0,60.0
43.1183812046229,5.986540880117534,484.0,484.0,60.0
